rfq_id,segment,region,customer_tier,urgency,competitor_count,discount,quoted_price,cost,won
5644188c-5047-4f0b-9f37-ffc14872ca45,Retail,ME,Standard,Medium,3,8.8,84328,69967,0
fc2a681f-ceee-4002-905d-d5795b96409a,Manufacturing,ME,Standard,High,5,12.0,81698,74043,1
c1dc7b92-8cba-481c-ac56-6a5302e94355,Technology,APAC,Standard,Medium,3,11.0,100459,85420,0
fa9ceba0-efc3-4ce0-b750-d4669bb34888,Healthcare,EU,Strategic,Low,5,12.0,92072,79577,1
b7da1bb8-1b64-4576-921a-676ffc8e4d42,Healthcare,EU,Standard,High,2,11.6,88199,72934,1
cfcdbf3c-59c0-44e9-9716-04198fa264a4,Retail,EU,Standard,Medium,1,8.2,86090,71293,1
0a6bb7b5-198a-46fc-b2c0-9056bb3742b8,Healthcare,APAC,Standard,Medium,5,14.8,88751,75633,1
0cb7b744-cb2c-430c-913c-1c8e5462c2f5,Technology,ME,Standard,Low,5,11.5,88024,79144,0
a1c6fa17-e16d-4750-8b4a-bf7009e70df2,Manufacturing,ME,Strategic,Low,2,11.7,78142,77756,1
739bc246-d2f7-482c-a686-0eaeaf84d32f,Manufacturing,US,Standard,High,1,7.0,82852,71632,1
e791407c-4d77-4b9c-8b23-fb3e4368ad6d,Technology,US,Standard,High,2,8.8,93251,79187,1
0bf13129-aa54-4b42-8eea-54c529d79e0f,Healthcare,US,Strategic,High,3,18.7,68280,74118,1
0d032d7b-05f6-4976-b9fe-c3de31628d7a,Retail,APAC,Standard,Low,1,3.9,76534,73144,0
95e7bb95-57ee-4b37-93e2-0fb4d34a087f,Retail,EU,Standard,Medium,2,8.3,88428,73455,1
4039c124-7820-4040-9f67-2a2af99b7c79,Manufacturing,APAC,Standard,Medium,1,11.9,83676,69947,0
5ab088f6-3b3d-478a-a8e7-17aa4d493bbd,Healthcare,ME,Strategic,High,2,8.6,84718,76493,1
2819f6a7-d12b-4489-9f11-8b5707560b5c,Manufacturing,EU,Strategic,Medium,2,4.7,82769,75268,0
d237f372-f164-4ca0-b3bc-5138e01037f6,Technology,ME,Standard,Medium,3,6.7,94526,81704,0
2174ff40-622a-4505-bff3-3a2099905eee,Manufacturing,EU,Standard,High,5,7.7,79898,74552,1
dc50b1ee-e067-4664-9ccc-11fa53e00d0b,Manufacturing,EU,Standard,High,1,4.3,86541,72426,0
91ec1fa1-0f39-46bd-a928-3f7a63e99fb8,Manufacturing,ME,Standard,Medium,2,11.4,82657,71819,1
a8d20509-89cb-444c-be6c-09e3015831bb,Healthcare,EU,Strategic,Medium,3,14.4,83790,72526,1
2ce4f89d-60e6-4f0f-95b6-12a988c95e8e,Technology,ME,Standard,Medium,3,11.8,92953,82088,0
d13b2ea8-f155-474d-86d7-a21b26e50222,Retail,ME,Strategic,Low,4,12.2,77278,66833,1
2b8ebfa0-7369-460c-b37d-682d4580236b,Technology,ME,Standard,Low,1,4.8,96177,82589,1
02671ae2-c3ae-4912-8f8d-47cd877b1f44,Retail,ME,Standard,High,1,16.4,68959,72221,1
184f4e62-c408-4032-bfeb-92818c5a3467,Technology,ME,Standard,Low,5,11.9,95331,85049,1
167f19f6-ef3f-4609-9bd3-2bb5bd567fa8,Healthcare,APAC,Strategic,Low,3,2.8,100182,76815,1
562095bd-7e15-44e4-8c7e-c2232c39a14e,Healthcare,US,Standard,Medium,1,6.4,101184,75183,1
24cff19f-dbd9-47a1-bd52-ffefe4875de6,Technology,EU,Strategic,Low,2,10.1,91619,81574,1
593a2bda-4cb2-4f94-8504-9e85d424c40e,Technology,ME,Standard,Medium,5,10.6,100330,83844,0
4e863796-2a5e-4473-99b3-6d73d333ecc8,Technology,US,Standard,High,5,6.7,99467,83136,1
3adcea07-7dc4-46bb-81f2-bcbc5eaee5b9,Healthcare,US,Standard,High,4,15.3,83459,72231,1
d44cf9f9-9adf-41c4-adf0-d1b4bd286d78,Retail,APAC,Standard,Medium,3,8.0,82956,68409,1
08ce06a9-8c42-4cc8-84a0-04e97c311586,Manufacturing,US,Strategic,High,5,4.2,80799,71873,1
ccd090d4-58c1-4cb1-a17c-e7924016c1a5,Healthcare,APAC,Standard,Low,4,2.0,102543,74616,0
cf70a076-027c-4e69-aa0b-329d47d876d7,Technology,APAC,Strategic,Medium,5,9.3,89523,79831,1
809b92a8-a45c-4e87-87ad-f518bb3fc480,Technology,US,Standard,High,5,12.4,94087,78083,1
10eea696-6400-41dc-bb6c-5348797ab916,Technology,APAC,Standard,High,4,13.6,84888,84249,1
56b1637c-dfc9-48b9-b299-b844986e208a,Manufacturing,ME,Standard,High,2,9.4,85856,74321,0
91cb07a5-cf80-4eb2-9cc9-6cd68eb1bf27,Retail,APAC,Standard,Medium,4,5.4,89623,72921,0
0145891e-4757-446a-ba30-43fb23920e6c,Technology,EU,Standard,High,2,2.0,97444,85439,0
678a2b08-7a1a-4724-a050-663eab08cc3c,Manufacturing,EU,Standard,High,5,10.0,81465,71792,1
6fac75bf-b387-4379-807f-390e374a9df3,Retail,APAC,Strategic,Medium,3,8.0,84907,73489,1
152d6bef-731b-4661-a59e-7313b32cc628,Manufacturing,ME,Standard,Medium,1,6.0,83950,72808,1
cc801b2a-a24d-4e36-8597-2078c793fe45,Manufacturing,US,Standard,High,4,10.7,83013,71121,0
dcd7dfb2-b4ab-4b5e-b38a-51a58dbcdf8c,Retail,EU,Standard,Medium,3,11.1,79216,66282,0
b303f16c-0def-4e60-bc60-ad48a85542f7,Manufacturing,EU,Strategic,Medium,2,10.6,79996,75602,1
fbfda18e-0fbf-4b0c-8df9-bf02b0a1ad3e,Manufacturing,US,Strategic,Medium,2,11.2,79672,72721,1
205caa81-7d91-43e6-9788-5ac129acbdc7,Technology,ME,Standard,Low,5,20.0,83846,84554,1
4db9b50a-6306-4758-9061-d163e1452518,Healthcare,ME,Standard,Medium,3,15.2,84995,72937,1
8c8430c8-91bb-4f73-a64a-5604532c8fd4,Retail,US,Strategic,High,3,7.7,78594,66126,1
c5f19fc2-ad30-4e2f-946b-9662d7ab881f,Retail,APAC,Strategic,Low,1,3.6,82319,72344,1
17b6c794-2212-4ff8-b096-80d1fa1e25a9,Healthcare,US,Standard,Low,1,13.4,86133,79483,1
a48dbd61-aacd-439c-9af5-0a4fb853e129,Retail,APAC,Standard,High,1,11.4,77056,71040,1
318d286a-aec3-4813-a093-3c44b0798f00,Retail,US,Standard,High,4,11.7,71383,67202,1
ac341556-394a-419b-802d-5984b07dcd28,Healthcare,US,Standard,Low,3,15.7,81751,73378,0
de062259-a211-4d23-a870-1ef08cb1795a,Manufacturing,APAC,Standard,High,4,8.0,82930,69320,1
dcf096fe-9a1d-4b4d-8c57-1849f257e709,Manufacturing,ME,Standard,Low,3,14.6,85454,71563,0
8029fd50-097c-4e4a-90bc-9ec7ba4c6fab,Healthcare,APAC,Standard,High,4,7.5,82654,74861,1
0197d9ee-35fb-4528-ad1b-588b72b3433c,Technology,ME,Standard,High,2,6.7,78226,78251,1
be7c4d0a-a80b-4484-8f1d-c5c988b38ba9,Technology,EU,Standard,Medium,5,14.1,84858,82768,1
88a40c58-aa3b-4fdc-bf1c-24c159361c8c,Retail,EU,Standard,High,1,2.7,82492,71694,1
85831c8b-c8e0-42b1-a407-9a5aafb1a7ac,Healthcare,ME,Standard,Medium,1,9.6,93742,80544,1
1a8248c9-81d9-4cfe-96f6-190add5f0654,Retail,APAC,Strategic,High,5,7.2,73664,72836,1
9c154c08-ef74-4f1e-8bc7-587882878c82,Retail,APAC,Standard,Medium,3,5.0,85660,70000,0
4249776c-efa9-47eb-aacf-406ba80cd77d,Healthcare,APAC,Standard,High,4,3.9,93324,80739,1
84aceb30-0f3a-4916-b8d1-54df693f272e,Retail,ME,Strategic,Medium,5,10.3,73973,71125,0
65555ddc-de80-4804-9cd6-cd2c3e32fdaf,Healthcare,EU,Strategic,Medium,5,9.4,85976,80259,0
a8e0abba-6b4e-4674-8bbc-43d67696b215,Technology,EU,Standard,Low,2,11.4,87527,78419,0
dda5ae3c-8da2-4580-aade-754ab63174fc,Healthcare,ME,Standard,Low,4,5.1,93404,77300,0
e1527175-d7a6-430c-8136-59ee17fbc8f7,Technology,EU,Standard,High,1,6.9,99138,79605,0
4ac2bc21-dff3-4ca2-bf66-101928faeeeb,Retail,ME,Standard,Medium,5,9.7,79612,66421,0
97ed7f6c-4660-403a-bc7e-e91f104d9255,Retail,ME,Strategic,Low,2,12.3,80251,73329,1
7cc1547c-0bb9-41f9-85f2-eb443f276463,Manufacturing,US,Strategic,Medium,4,2.7,89997,70521,1
e86d1a9c-fbc5-4f1e-aae0-b4e7cc9af459,Healthcare,ME,Strategic,Medium,1,13.7,75814,79599,1
4d03c054-93d1-4281-9471-ed2c38240240,Healthcare,APAC,Standard,Low,3,7.3,94471,78206,0
81587d37-7056-4bd4-98de-d2106d9bc9a1,Healthcare,EU,Standard,High,1,13.8,87198,77549,1
3eecb40b-911f-47f8-8fa0-f9932ca5153d,Retail,US,Standard,High,1,9.7,73050,66330,0
dc0b8b63-01e5-4b68-836b-f6bdcad5a805,Technology,US,Standard,Medium,5,11.5,87515,80855,1
90cbe2d0-4be6-4bf0-abb3-40f27384a0e8,Manufacturing,US,Standard,High,2,15.5,81116,73377,1
b4d54bba-14c1-4f0e-a926-9bb25a2867c0,Healthcare,EU,Standard,High,5,9.1,98508,76559,1
967ffd36-df41-4fbb-8068-8ac3630507fb,Healthcare,EU,Strategic,Medium,3,11.5,85725,81295,1
a1027d4e-f547-4290-8518-11a9ca1b1ecd,Technology,US,Strategic,High,3,15.1,81550,80459,1
6596f937-931d-4879-96a2-29f4f706c066,Technology,EU,Standard,High,4,7.9,97656,83698,0
6f091b98-e9b6-4c96-a0cd-b7c2ea5df5e8,Manufacturing,ME,Strategic,Medium,3,5.9,80005,75348,1
97dbe494-9a97-4110-b42d-1acce083c75f,Technology,US,Standard,Low,5,11.4,102174,85024,0
20f1e908-9482-4e36-ba5e-7dd5db8f94ba,Manufacturing,EU,Standard,Medium,2,14.2,86660,68756,1
b885c330-6780-4e9b-b54e-c392ea0d6514,Healthcare,ME,Standard,Low,1,9.4,89405,80994,1
60dcec42-e74f-4d0c-9db5-18eb05a09b9b,Retail,APAC,Standard,Medium,3,2.0,84819,70205,1
b72a5f78-9bf4-4640-bacd-f3e2b996e1a4,Retail,EU,Standard,High,5,7.0,78573,70864,0
43a5d03d-397e-4d4e-bcc4-baa8d6fcdcf9,Technology,US,Strategic,Medium,2,6.9,100203,86066,1
15136a89-99a7-4966-aff4-d51c3a297574,Healthcare,EU,Strategic,Medium,2,10.5,78929,79671,1
1e2013a0-ab17-409a-b5c8-d6b733aa9483,Healthcare,ME,Standard,High,2,12.1,84307,80091,0
d2c27cea-dcc2-4ce1-981c-160a2e66fa93,Manufacturing,EU,Strategic,Medium,1,10.3,85873,69194,1
dd6b3ad6-d521-4361-b9f8-06eef958b961,Retail,EU,Standard,Medium,5,8.0,85979,66194,1
9680057a-29f1-4d9e-a378-c7bf4d6cbaf3,Healthcare,EU,Standard,Low,4,14.1,88542,80037,1
0670f7d6-477c-4a56-807d-c16b863523af,Healthcare,ME,Strategic,Low,2,5.8,85633,75879,1
a8c7aadb-1805-4fa7-811a-15eb296a9253,Retail,APAC,Standard,Low,1,6.8,91018,65401,1
35ea8ba7-3075-4f13-aaff-536e5701416f,Healthcare,ME,Standard,Medium,2,13.1,84759,78854,1
640494ef-22f5-4cb5-9c55-dc7202634a9c,Healthcare,US,Strategic,Medium,1,5.1,84729,75872,1
a6af61ab-1001-46c2-8c8d-6260632f2b62,Technology,EU,Standard,High,5,8.6,95019,81692,0
78bb2a7c-f52e-4bd9-9a1f-396df979a6a6,Retail,APAC,Strategic,Medium,5,11.0,77478,72548,0
27ef2731-f66d-48ff-b0b5-2b23952d97c6,Healthcare,US,Standard,Medium,5,9.8,84567,78712,1
4c38a4bf-da82-4d39-9989-c65bdf60e119,Healthcare,APAC,Strategic,High,5,15.4,80941,81701,1
4617b7ff-9721-483b-8183-5c5bd223e303,Healthcare,EU,Standard,High,4,20.0,74409,79814,1
567f6178-73bf-4cb9-850a-7ceab0046f6b,Healthcare,ME,Standard,Low,5,6.1,96041,77218,0
24793010-6c96-4ff5-b3e9-1ad0e56b3eaa,Healthcare,APAC,Strategic,Low,1,9.8,81725,74368,1
2f6b13fc-53d3-4e8e-af28-b79d678a35bc,Technology,EU,Standard,Medium,2,5.1,104614,75659,1
99c58b67-8e04-4855-8e99-e81498b660c3,Retail,APAC,Standard,Medium,3,10.9,87216,66753,1
93815e65-919f-47e0-a8ca-a0523cc3527a,Healthcare,EU,Standard,Low,2,12.7,97815,77216,1
9d36ec42-f097-468f-9342-fdf01389cfdd,Retail,ME,Strategic,Medium,1,8.0,77947,71975,1
73dedde0-ffec-4d7d-a9ee-42b2037e3c15,Healthcare,ME,Standard,Low,2,9.0,93989,72901,1
7de0ba72-e685-41ee-8628-2206a4de3e7d,Technology,US,Strategic,High,2,10.3,89281,84108,1
e64b9c59-8f8c-43fb-8a2e-57da81437e1d,Healthcare,APAC,Standard,Medium,1,5.3,95077,80450,0
47e6c971-a07e-4091-a964-b3442981271d,Healthcare,EU,Strategic,High,3,14.3,81078,72646,1
6171f9f8-0292-4d7f-ae37-a90e3cfa4d03,Manufacturing,US,Standard,High,2,16.2,79686,76315,1
cafd9af5-4097-4785-acdc-449ee9abeaf3,Healthcare,APAC,Standard,Medium,3,10.0,93483,77191,1
6c69b3e4-99e7-482c-a9d1-8efa59e9c6cc,Healthcare,US,Standard,High,4,6.2,90097,76514,0
c2d9de40-9c72-4214-8db1-1ad0364044bb,Technology,APAC,Strategic,High,4,7.7,86428,79247,0
b15a8948-ce2f-40a2-8e95-d8f132aaa666,Technology,EU,Standard,Medium,2,8.7,104459,83992,0
d90e6de5-2802-40f8-8bff-43b293888013,Healthcare,US,Standard,Medium,2,9.9,87958,72827,1
90be5677-ae87-4de7-af1f-89c05d119e9e,Healthcare,ME,Strategic,Medium,1,8.5,95916,79346,1
aef7d732-b331-4508-97bc-9b09fe84be83,Retail,ME,Strategic,High,3,6.7,76668,65589,0
57896d48-f690-473e-92e6-0de2d79e3272,Retail,APAC,Standard,Medium,3,15.9,71838,73222,1
cf61aaab-4461-423f-926f-53526346edf0,Retail,EU,Standard,High,2,16.8,70396,71888,1
06c447bf-f664-47b6-9bc0-1bbb13e7dd82,Retail,EU,Standard,High,3,11.6,82323,65878,1
aa06421b-fa25-403a-9c7c-63862d2e1913,Technology,APAC,Standard,High,1,11.1,92432,83847,1
c26a43dd-087e-47d4-a578-18158032f128,Manufacturing,US,Standard,High,1,7.6,89121,70618,1
c21b1216-a3f1-4549-9237-6c5233e179e6,Healthcare,EU,Standard,Medium,5,12.0,80887,81841,0
5610cedf-1780-4c4f-9e82-c7fe92f2110f,Manufacturing,APAC,Standard,Medium,4,8.4,84066,69837,1
08bc8a16-da17-448a-9aaf-1651870b27d1,Manufacturing,US,Standard,High,3,3.6,97247,70761,0
a57d54f0-1074-4df8-9079-ea6394bb05da,Healthcare,ME,Standard,Medium,2,9.5,93371,76108,1
137b278b-49c9-46e7-b103-7dc4322bd030,Retail,ME,Standard,Medium,4,3.4,93105,68415,0
99ad4b6f-f931-41d7-83fd-04cf48a86cd7,Healthcare,ME,Strategic,Medium,3,11.8,86074,76801,1
cf12029b-2eff-492e-a666-77ef360c7d22,Healthcare,APAC,Standard,Medium,4,12.2,85586,74982,0
fc8ee76d-57bc-409b-a6a6-11aeca831146,Technology,APAC,Standard,Medium,1,11.1,95024,79245,1
44b8f03e-7310-457d-8348-04bacab71803,Manufacturing,US,Standard,Low,5,11.1,89879,72864,1
ef911abb-e6ef-4f50-82de-b928244cd9e4,Technology,ME,Strategic,Medium,1,4.7,86905,79572,1
95ed4cf3-67cd-48d5-926d-ccbc8b277eb3,Healthcare,US,Standard,High,2,2.3,94030,79817,1
bf7889b9-4398-4d6c-b366-431b26f4a888,Healthcare,EU,Standard,Low,1,13.0,82291,73096,1
75cea3dc-2cfe-4386-94c4-fa1a9d6a4434,Healthcare,EU,Standard,Low,3,9.7,85475,75052,0
4be8df36-5e87-46d1-8aa3-a7063e4faa1f,Healthcare,ME,Standard,Medium,3,10.1,95945,80189,1
13760fee-dd46-4be9-841d-81353d2369b9,Manufacturing,APAC,Strategic,Medium,2,13.0,74586,69184,0
cbd5f4ed-d7c5-44c8-a7ef-5f2ad0a0329d,Healthcare,US,Strategic,Medium,3,8.6,89233,81837,1
2cc0b37c-2ce0-4c95-9c40-08daf2281579,Retail,APAC,Standard,Medium,3,9.7,84221,67238,0
606cf002-430e-46fd-96e7-8400bf7ee258,Manufacturing,APAC,Standard,Medium,1,9.0,86179,69933,0
fced697d-85e6-48cc-ad8e-7c11cda20139,Healthcare,EU,Strategic,Medium,4,10.4,83863,74024,0
9fc03c7a-fc65-4f1e-86df-9c2cf92964de,Retail,US,Strategic,High,2,5.2,81398,65552,0
a07b20bf-3dc9-4efa-8342-cd1a5b4e2d48,Healthcare,APAC,Standard,Medium,5,13.2,77974,72748,0
a6e933d4-d98a-43c9-b849-2e763f702011,Healthcare,US,Standard,Medium,1,8.3,81464,75494,1
cfab229f-1bf8-43dd-ac8d-06c4bf98d8f8,Manufacturing,US,Standard,Medium,3,17.1,80245,70225,1
17c990a5-b44d-4dee-ad97-cdcb8ef2f2b9,Healthcare,EU,Standard,Low,1,8.1,90337,77641,0
bc66d855-c6cd-405a-abc2-437bd052a298,Healthcare,ME,Standard,Medium,4,10.4,96003,81582,1
d00cec60-c936-4723-9cc1-69d9660f9acf,Manufacturing,US,Standard,Medium,4,12.8,88266,75091,1
0ff0fbb4-9ad5-4736-94cf-fc64f7e9eb9e,Healthcare,US,Standard,High,1,9.9,94980,72384,1
04384221-28c5-40af-8573-9ce194e5aa46,Healthcare,ME,Standard,Low,2,12.0,87158,81565,0
0e6323de-4a1d-4f62-8227-5329a98133a6,Retail,ME,Strategic,High,5,13.1,77651,68352,1
19a0b0dc-993f-4917-9ee0-cb47b112af7b,Manufacturing,US,Standard,Medium,4,4.7,92326,76824,1
8ecc5e3d-0b9b-4b50-a174-b7f58f041553,Retail,US,Standard,High,5,11.8,74431,70202,1
33a0fa10-34b4-4518-b87a-58fa5c76a866,Technology,ME,Strategic,Medium,4,2.0,95572,82192,0
e3f40be9-f36c-410f-9cd0-4e824ea8856e,Technology,US,Standard,Medium,1,10.5,95807,81701,1
b87a5ffa-4b3b-438c-9c1a-7efba3ca030e,Manufacturing,EU,Standard,High,3,15.5,80304,73438,1
3b6cf5ca-1ed5-4e94-8ae5-ab3767ceaebc,Technology,EU,Standard,Medium,4,11.5,98421,81211,0
9bb2cb49-a694-4db7-82f2-79cdb8ed4a10,Retail,US,Standard,Low,5,11.6,77586,70997,0
c62d221a-e1a4-4eb2-a366-6c25a1fcd0b5,Retail,US,Standard,Low,2,4.5,92461,71008,0
0bb13952-d62c-4630-a764-9dcf63d403ae,Manufacturing,APAC,Strategic,Medium,4,9.8,85025,75694,0
f4ee5ab2-5d61-49b0-80e3-a55b3e4e1c6a,Healthcare,APAC,Strategic,High,5,8.1,88296,76029,1
efc8bf19-58c3-4565-87b7-cac91f084ae0,Manufacturing,ME,Standard,High,1,5.1,88337,70848,1
338f50cd-13a7-41a0-8206-caa3257a7ce7,Healthcare,EU,Standard,Medium,1,14.2,86761,74264,1
5d45748c-98cb-44f4-aa8c-8c0ffab0ece8,Manufacturing,US,Strategic,Low,4,6.1,98601,72492,0
0a24ce1d-cd91-4de6-b84e-326f04984300,Healthcare,US,Standard,Medium,5,7.9,88311,77173,0
f4e4d84d-1182-403c-a2f1-ae233dfca0f9,Healthcare,EU,Standard,Medium,5,9.3,92725,76322,1
e25910df-136d-4c87-ad20-26326f7ad2aa,Retail,EU,Standard,High,1,5.3,88388,66754,1
c7c40b54-0769-4773-8bca-9b6ef17f24cf,Retail,US,Standard,High,3,10.7,76653,67323,1
017711ee-f599-464e-a936-1af0a8afbc08,Healthcare,APAC,Strategic,Low,4,10.3,91096,78615,1
49bae439-914c-4ce3-8a0a-a53876eb914d,Technology,EU,Standard,Medium,3,11.8,90534,76208,1
e894d0f1-e335-41cb-856a-f97b5defb4fe,Healthcare,APAC,Strategic,Medium,2,12.6,86088,77254,1
f075e299-796a-4d2d-bb24-a9729a9cdb5b,Retail,ME,Standard,Low,2,10.4,81493,69958,0
a743856e-a9c6-4e0d-af5e-b40701683446,Healthcare,EU,Standard,Medium,5,11.5,92904,80362,1
746757f7-f048-4149-9256-b976f4d53e76,Retail,EU,Strategic,Low,4,10.3,69419,73265,1
0f9ddd9c-06f8-462b-afdd-2a864633af1c,Healthcare,APAC,Standard,Medium,3,8.2,86442,72602,0
9fafc1d1-e455-43fa-9da0-0e9182d6bfe0,Healthcare,ME,Strategic,Medium,5,16.9,77970,79442,1
0479b517-55e6-4485-a4d7-c096b1a7aaed,Technology,ME,Standard,Low,1,18.2,84599,81342,1
b6401002-2dc4-4bd8-8c33-fe31d5812cc8,Manufacturing,EU,Strategic,High,5,13.7,79665,70255,1
fd8878be-4fbb-41cc-ba0a-146ec685368d,Technology,ME,Standard,Medium,2,11.2,105657,83223,1
c96434d9-159f-477c-891b-3dd86bf8fcd6,Healthcare,US,Standard,Low,2,8.8,93106,77678,1
def7560e-d9ad-48f4-b431-94a3b7239b01,Healthcare,ME,Standard,Medium,3,9.7,91351,73121,0
accf5239-4fc6-45dc-abad-3db025b3d0f6,Healthcare,APAC,Standard,Medium,2,11.9,83737,79739,0
e664a83e-1ee7-4479-8156-f75e8862e273,Healthcare,ME,Strategic,Medium,4,11.2,85317,79712,1
900689ec-d2b6-436e-846b-0a05451965ec,Manufacturing,ME,Standard,Medium,4,6.8,85713,72339,1
ceaca079-10f6-4758-a1e3-80ac89656091,Retail,US,Standard,Medium,4,16.0,72280,73599,1
d9fc7de1-76dd-476b-8923-654c0318dc93,Healthcare,ME,Standard,High,2,9.7,89583,76735,1
dd696b49-91a2-4458-bf14-f9882382fba7,Healthcare,ME,Strategic,Medium,2,7.9,88984,81435,1
50f1b05e-e18b-4b7e-9c36-db2d71773858,Manufacturing,APAC,Standard,High,2,18.1,76980,69191,1
ec516727-a3b1-4575-9a78-1228176d8b5e,Healthcare,US,Strategic,High,1,13.2,73535,81382,1
5a6ad7aa-369d-4aa3-83c6-759af699cc10,Manufacturing,US,Standard,Medium,2,10.4,85171,74769,0
1b54d6c6-aa95-49e6-a4d3-00aa626fb707,Manufacturing,EU,Standard,Low,1,12.2,89392,74150,0
12add07e-2551-49b0-be5a-8a015ee5252f,Manufacturing,EU,Standard,High,2,12.3,86997,71514,1
c9f3aa84-0cdf-4d67-97ae-8b8cce8f9ebe,Retail,ME,Strategic,Medium,3,12.5,72057,66173,1
00785ca9-e5f2-4f48-86c8-d57ee58b8687,Healthcare,ME,Strategic,Low,3,5.3,91235,74421,1
3c5c3492-2f94-4c69-a1b0-949ae045bece,Technology,ME,Standard,High,1,16.1,78732,81638,0
d7072d0d-cd25-4d1a-810a-13b4573cb10e,Manufacturing,US,Strategic,Medium,3,12.9,77451,75680,1
8b60ce0d-0220-468f-9bcd-2b8de5e898a2,Healthcare,APAC,Standard,Low,5,8.2,95584,77635,1
10d2d609-ddfa-458c-9b80-f7a762b91304,Technology,US,Standard,High,4,4.4,99162,76852,0
b5572141-5495-45d1-afb4-80e9fa0a789d,Healthcare,EU,Strategic,Medium,1,9.6,89842,73507,1
528c11be-96ab-46af-9a55-2f65c827454b,Healthcare,US,Standard,Medium,3,9.2,89298,79530,1
893ec850-5e9e-41fb-bfe4-8fed087e1095,Manufacturing,APAC,Standard,Medium,4,7.0,82508,72641,1
54716893-a490-4f67-b562-3fe5694e4f1c,Retail,US,Strategic,Low,1,5.8,86873,66781,1
64cebbfc-3683-4b81-b6de-137019639318,Technology,EU,Standard,Medium,2,8.9,89464,75738,1
36b1770b-6085-4711-a041-ed9e7136a869,Manufacturing,ME,Standard,Medium,3,4.6,93034,77374,1
f8fc37e2-c8cf-481d-86ec-410a590c0d36,Technology,EU,Standard,Medium,2,11.0,97017,80173,1
be2a35b2-02cb-4f23-924d-b7c3454d5e2d,Manufacturing,APAC,Strategic,High,3,13.4,75564,76676,0
4c67545c-e4c4-4279-81cb-f19d28977060,Manufacturing,EU,Standard,High,3,9.1,81148,77270,0
8800ac74-12e7-4977-a9cb-7fa8e2fcec03,Healthcare,APAC,Strategic,Medium,3,8.3,85153,75572,1
45a0eded-a7ea-4b20-8d45-bb82bab992f1,Manufacturing,US,Strategic,Low,5,9.1,82815,70313,0
6c66103e-d68d-4bb5-abbb-4f43796f8807,Technology,ME,Standard,Medium,1,13.3,96129,82858,0
10fba3ab-f9e6-41b0-9930-ea5f94181776,Technology,EU,Standard,Medium,4,14.5,91094,79069,1
927695eb-9cdd-4c81-922b-e9f3bda9b157,Manufacturing,EU,Standard,Medium,4,9.0,78706,68411,1
ac48a70b-2793-41d8-b97b-88bcbe934246,Manufacturing,APAC,Standard,Medium,5,8.7,84664,74356,1
abb4d6c1-c15e-48e0-9240-8eaada75138f,Manufacturing,ME,Standard,Medium,4,3.9,88839,74089,1
543ca726-2248-46ed-85c4-128f5725cda8,Technology,ME,Strategic,Medium,3,10.6,92034,79819,1
2c63744d-4845-421d-afdc-538595c94f19,Retail,EU,Standard,Low,5,20.0,72229,73068,1
e237d1db-5c68-4d57-8f73-a254e7c76c9d,Healthcare,ME,Standard,Low,5,16.7,87693,76937,0
8d537a0c-9823-4d67-b9be-6a66c3868983,Technology,US,Strategic,High,2,10.7,92153,79438,1
27e85028-7a90-4d35-9d5b-1461fb01cd2f,Healthcare,EU,Standard,Medium,4,9.8,80037,78548,1
97c9c7b9-34e3-40b1-861d-d5fb0c2d5c8a,Retail,ME,Standard,High,2,12.1,79714,70497,1
a88c4ed7-23e2-4c40-8699-a0632ec67100,Retail,ME,Strategic,Medium,1,2.0,86284,72837,1
d1a1252b-658b-4ca9-9c02-c75798ccc53b,Retail,APAC,Standard,Medium,5,17.8,77321,68278,1
35099ddb-7bc3-4881-9df7-6baef2fed876,Retail,EU,Strategic,Medium,5,5.2,79287,68175,1
31bae0b7-fcfd-4910-9ca1-22fe792c9894,Manufacturing,US,Standard,High,1,9.4,84791,77606,1
9e205ad6-d046-4380-97b0-3726c5f8d500,Healthcare,EU,Strategic,Medium,1,8.4,86685,78958,1
f80d2340-7754-4fe3-8877-597c7409c948,Retail,ME,Strategic,Low,4,11.0,83740,72809,1
1804c6b6-a3ae-4fb8-829a-47483b48019e,Manufacturing,EU,Standard,Medium,4,14.4,86485,75239,1
86ace344-96e0-496e-9b79-14bd0e58c56e,Retail,ME,Standard,Medium,4,10.7,87721,65303,0
26ab55dc-d6dd-4f49-a7a3-4f6cb648de96,Manufacturing,US,Strategic,Medium,4,2.0,89794,69849,0
b68b0f6b-298a-41ac-be07-e24b15bbf28e,Manufacturing,ME,Strategic,Medium,3,10.1,85151,68549,1
00dc0eae-faef-4296-b89c-5a0cfb984aa1,Technology,US,Standard,High,3,2.0,98214,77555,0
2b3475a8-854e-4e8d-b504-eca88adceb09,Manufacturing,APAC,Strategic,High,2,17.6,80412,72823,1
014a8096-9f64-41a2-b293-26a1da2b3be8,Healthcare,EU,Standard,Medium,5,7.8,82222,77347,0
b54f9957-eaf9-421b-85c3-332c515e5847,Technology,APAC,Standard,Medium,1,10.4,93236,84790,1
accd5104-ac11-4ac8-ad37-4451bf2aa5a0,Retail,APAC,Strategic,High,4,3.6,78937,73508,1
b188b7d6-80e5-4a67-8167-b58368fe45fa,Healthcare,APAC,Strategic,High,2,7.6,78345,77170,1
d81c32a5-401a-41aa-9df6-636f9ba30d7d,Technology,APAC,Strategic,High,3,4.6,90776,78557,1
